Package,Date,LatestVersion,Score,PyTyped,Pyright,Mypy,Samples,Verifytypes,SDKTeamOwned,Active
azure-batch,2023-11-15T16:18:32.486215Z,14.0.0a20231114001,16.2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
azure-communication-callautomation,2023-11-15T16:18:32.486215Z,1.1.0a20231115001,55.3,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
azure-communication-chat,2023-11-15T16:18:32.486215Z,1.2.0a20231115001,15.4,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
azure-communication-email,2023-11-15T16:18:32.486215Z,1.0.1a20231115001,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
azure-communication-identity,2023-11-15T16:18:32.486215Z,1.4.0a20231115001,40,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
azure-communication-networktraversal,2023-11-15T16:18:32.486215Z,1.1.0a20231115001,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
azure-communication-phonenumbers,2023-11-15T16:18:32.486215Z,1.1.1a20231115001,78.9,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
azure-communication-rooms,2023-11-15T16:18:32.486215Z,1.1.0a20231115001,35.3,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
azure-communication-sms,2023-11-15T16:18:32.486215Z,1.1.0a20231115001,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
azure-confidentialledger,2023-11-15T16:18:32.486215Z,1.1.2a20231114001,42.9,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
azure-containerregistry,2023-11-15T16:18:32.486215Z,1.2.1a20231114004,100,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
azure-core,2023-11-15T16:18:32.486215Z,1.29.6a20231114009,98.2,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
azure-core-experimental,2023-11-15T16:18:32.486215Z,1.0.0a20231114009,50,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE
azure-core-tracing-opencensus,2023-11-15T16:18:32.486215Z,1.0.0a20231114009,50,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE
azure-core-tracing-opentelemetry,2023-11-15T16:18:32.486215Z,1.0.0a20231114009,68.2,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
azure-cosmos,2023-11-15T16:18:32.486215Z,4.5.2a20231114004,79.3,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
azure-data-tables,2023-11-15T16:18:32.486215Z,12.4.5a20231115001,32,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
azure-defender-easm,2023-11-15T16:18:32.486215Z,1.0.0a20231114001,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
azure-developer-devcenter,2023-11-15T16:18:32.486215Z,1.0.0a20231115001,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
azure-developer-loadtesting,2023-11-15T16:18:32.486215Z,1.0.1a20231114001,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
azure-digitaltwins-core,2023-11-15T16:18:32.486215Z,1.2.1a20231115001,20,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
azure-eventgrid,2023-11-15T16:18:32.486215Z,4.16.1a20231115001,80,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE
azure-eventhub,2023-11-15T16:18:32.486215Z,5.11.6a20231115001,22.2,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
azure-eventhub-checkpointstoreblob,2023-11-15T16:18:32.486215Z,1.2.0a20231115001,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
azure-eventhub-checkpointstoreblob-aio,2023-11-15T16:18:32.486215Z,1.2.0a20231115001,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
azure-healthinsights-cancerprofiling,2023-11-15T16:18:32.486215Z,1.0.0a20231114001,91.7,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
azure-healthinsights-clinicalmatching,2023-11-15T16:18:32.486215Z,1.0.0a20231114001,95.8,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
azure-identity,2023-11-15T16:18:32.486215Z,1.15.1a20231115001,21.4,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
azure-identity-broker,2023-11-15T16:18:32.486215Z,1.0.1a20231115001,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
azure-iot-deviceprovisioning,2023-11-15T16:18:32.486215Z,1.0.0a20231115001,20,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
azure-iot-deviceupdate,2023-11-15T16:18:32.486215Z,1.0.1a20231115001,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
azure-iot-modelsrepository,2023-11-15T16:18:32.486215Z,1.0.0a20231114001,66.7,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
azure-keyvault-administration,2023-11-15T16:18:32.486215Z,4.4.0a20231115001,25,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE
azure-keyvault-certificates,2023-11-15T16:18:32.486215Z,4.8.0a20231115001,61.9,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE
azure-keyvault-keys,2023-11-15T16:18:32.486215Z,4.9.0a20231115001,58.3,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE
azure-keyvault-secrets,2023-11-15T16:18:32.486215Z,4.8.0a20231115001,28.6,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE
azure-maps-geolocation,2023-11-15T16:18:32.486215Z,1.0.0a20231115001,33.3,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
azure-maps-render,2023-11-15T16:18:32.486215Z,1.0.0a20231115001,58.8,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
azure-maps-route,2023-11-15T16:18:32.486215Z,1.0.0a20231115001,33.3,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
azure-maps-search,2023-11-15T16:18:32.486215Z,1.0.0a20231115001,16.7,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
azure-messaging-webpubsubclient,2023-11-15T16:18:32.486215Z,1.0.0a20231115001,93.8,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
azure-messaging-webpubsubservice,2023-11-15T16:18:32.486215Z,1.1.0a20230124001,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
azure-mgmt-core,2023-11-15T16:18:32.486215Z,1.4.0a20231114009,90.5,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE
azure-mixedreality-authentication,2023-11-15T16:18:32.486215Z,1.0.0a20231115001,50,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
azure-mixedreality-remoterendering,2023-11-15T16:18:32.486215Z,1.0.0a20231115001,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
azure-monitor-ingestion,2023-11-15T16:18:32.486215Z,1.0.4a20231115001,33.3,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
azure-monitor-opentelemetry,2023-11-15T16:18:32.486215Z,1.1.1a20231115001,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
azure-monitor-opentelemetry-exporter,2023-11-15T16:18:32.486215Z,1.0.0a20231115001,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
azure-monitor-query,2023-11-15T16:18:32.486215Z,1.3.0a20231115001,95.8,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
azure-purview-administration,2023-11-15T16:18:32.486215Z,1.0.0a20231114001,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
azure-purview-catalog,2023-11-15T16:18:32.486215Z,1.0.0a20231114001,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
azure-purview-scanning,2023-11-15T16:18:32.486215Z,1.0.0a20231114001,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
azure-purview-sharing,2023-11-15T16:18:32.486215Z,1.0.0a20231114001,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
azure-purview-workflow,2023-11-15T16:18:32.486215Z,1.0.0a20231114001,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
azure-schemaregistry,2023-11-15T16:18:32.486215Z,1.3.0a20231115001,47.6,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
azure-schemaregistry-avroencoder,2023-11-15T16:18:32.486215Z,1.0.1a20231115001,33.3,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE
azure-search-documents,2023-11-15T16:18:32.486215Z,11.5.0a20231115001,84.1,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
azure-security-attestation,2023-11-15T16:18:32.486215Z,1.1.0a20231115001,60,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
azure-servicebus,2023-11-15T16:18:32.486215Z,7.11.5a20231115001,26.2,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
azure-storage-blob,2023-11-15T16:18:32.486215Z,12.20.0a20231114004,18.5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
azure-storage-blob-changefeed,2023-11-15T16:18:32.486215Z,12.0.0a20231114004,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
azure-storage-file-datalake,2023-11-15T16:18:32.486215Z,12.15.0a20231114004,10.7,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
azure-storage-file-share,2023-11-15T16:18:32.486215Z,12.16.0a20231114004,13.2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
azure-storage-queue,2023-11-15T16:18:32.486215Z,12.9.0a20231114004,33.3,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE
azure-synapse-accesscontrol,2023-11-15T16:18:32.486215Z,0.8.0a20231114001,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
azure-synapse-artifacts,2023-11-15T16:18:32.486215Z,0.18.1a20231114001,87.5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
azure-synapse-managedprivateendpoints,2023-11-15T16:18:32.486215Z,0.5.0a20231114001,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
azure-synapse-monitoring,2023-11-15T16:18:32.486215Z,0.3.0a20231114001,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
azure-synapse-spark,2023-11-15T16:18:32.486215Z,0.8.0a20231114001,28.1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
azure-agrifood-farming,2023-12-11T16:18:32.486215Z,1.0.0a20231211001,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
azure-ai-anomalydetector,2023-12-11T16:18:32.486215Z,3.0.0a20231207001,25,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
azure-ai-contentsafety,2023-12-11T16:18:32.486215Z,1.0.0a20231211001,100,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
azure-ai-documentintelligence,2023-12-11T16:18:32.486215Z,1.0.0a20231211001,94.6,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
azure-ai-formrecognizer,2023-12-11T16:18:32.486215Z,3.3.3a20231207001,35.5,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE
azure-ai-generative,2023-12-11T16:18:32.486215Z,1.0.0a20231110011,28.6,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
azure-ai-language-conversations,2023-12-11T16:18:32.486215Z,1.1.1a20231211001,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
azure-ai-language-questionanswering,2023-12-11T16:18:32.486215Z,1.1.1a20231211001,82.6,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
azure-ai-metricsadvisor,2023-12-11T16:18:32.486215Z,1.1.0a20231211001,28,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
azure-ai-ml,2023-12-11T16:18:32.486215Z,1.12.0a20231211001,33.4,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
azure-ai-personalizer,2023-12-11T16:18:32.486215Z,1.0.0a20231211001,25,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
azure-ai-resources,2023-12-11T16:18:32.486215Z,1.0.0a20231110011,59,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
azure-ai-textanalytics,2023-12-11T16:18:32.486215Z,5.3.1a20231211002,89.2,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE
azure-ai-translation-document,2023-12-11T16:18:32.486215Z,1.0.1a20231211001,78.6,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE
azure-ai-translation-text,2023-12-11T16:18:32.486215Z,1.0.0a20231211001,90,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
azure-appconfiguration,2023-12-11T16:18:32.486215Z,1.5.1a20231208001,73.7,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
azure-appconfiguration-provider,2023-12-11T16:18:32.486215Z,1.1.0a20231208001,28.6,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
azure-batch,2023-12-11T16:18:32.486215Z,14.0.0a20231207001,16.2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
azure-communication-callautomation,2023-12-11T16:18:32.486215Z,1.2.0a20231211001,57.1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
azure-communication-chat,2023-12-11T16:18:32.486215Z,1.2.1a20231211001,35.7,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
azure-communication-email,2023-12-11T16:18:32.486215Z,1.0.1a20231211001,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
azure-communication-identity,2023-12-11T16:18:32.486215Z,1.4.1a20231211001,64.3,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
azure-communication-jobrouter,2023-12-11T16:18:32.486215Z,1.0.0a20231211001,95,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
azure-communication-networktraversal,2023-12-11T16:18:32.486215Z,1.1.0a20231211001,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
azure-communication-phonenumbers,2023-12-11T16:18:32.486215Z,1.1.1a20231211001,78.9,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
azure-communication-rooms,2023-12-11T16:18:32.486215Z,1.1.0a20231211001,35.3,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
azure-communication-sms,2023-12-11T16:18:32.486215Z,1.1.0a20231211001,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
azure-confidentialledger,2023-12-11T16:18:32.486215Z,1.1.2a20231207001,42.9,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
azure-containerregistry,2023-12-11T16:18:32.486215Z,1.2.1a20231208001,100,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
azure-core,2023-12-11T16:18:32.486215Z,1.29.6a20231207001,98.3,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
azure-core-experimental,2023-12-11T16:18:32.486215Z,1.0.0a20231207001,50,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE
azure-core-tracing-opencensus,2023-12-11T16:18:32.486215Z,1.0.0a20231207001,50,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE
azure-core-tracing-opentelemetry,2023-12-11T16:18:32.486215Z,1.0.0a20231207001,68.2,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
azure-cosmos,2023-12-11T16:18:32.486215Z,4.5.2a20231208001,80.2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
azure-data-tables,2023-12-11T16:18:32.486215Z,12.4.5a20231211001,60,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
azure-defender-easm,2023-12-11T16:18:32.486215Z,1.0.0a20231208001,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
azure-developer-devcenter,2023-12-11T16:18:32.486215Z,1.0.0a20231211001,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
azure-developer-loadtesting,2023-12-11T16:18:32.486215Z,1.0.1a20231208001,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
azure-digitaltwins-core,2023-12-11T16:18:32.486215Z,1.2.1a20231211001,20,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
azure-eventgrid,2023-12-11T16:18:32.486215Z,4.16.1a20231211001,80,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE
azure-eventhub,2023-12-11T16:18:32.486215Z,5.11.6a20231211001,22.2,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
azure-eventhub-checkpointstoreblob,2023-12-11T16:18:32.486215Z,1.2.0a20231211001,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
azure-eventhub-checkpointstoreblob-aio,2023-12-11T16:18:32.486215Z,1.2.0a20231211001,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
azure-healthinsights-cancerprofiling,2023-12-11T16:18:32.486215Z,1.0.0a20231211001,91.7,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
azure-healthinsights-clinicalmatching,2023-12-11T16:18:32.486215Z,1.0.0a20231211001,95.8,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
azure-identity,2023-12-11T16:18:32.486215Z,1.15.1a20231211001,21.4,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
azure-identity-broker,2023-12-11T16:18:32.486215Z,1.0.1a20231211001,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
azure-iot-deviceprovisioning,2023-12-11T16:18:32.486215Z,1.0.0a20231211001,20,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
azure-iot-deviceupdate,2023-12-11T16:18:32.486215Z,1.0.1a20231211001,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
azure-iot-modelsrepository,2023-12-11T16:18:32.486215Z,1.0.0a20231208001,66.7,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
azure-keyvault-administration,2023-12-11T16:18:32.486215Z,4.4.0a20231211001,25,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE
azure-keyvault-certificates,2023-12-11T16:18:32.486215Z,4.8.0a20231211001,61.9,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE
azure-keyvault-keys,2023-12-11T16:18:32.486215Z,4.9.0a20231211001,58.3,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE
azure-keyvault-secrets,2023-12-11T16:18:32.486215Z,4.8.0a20231211001,28.6,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE
azure-maps-geolocation,2023-12-11T16:18:32.486215Z,1.0.0a20231211001,33.3,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
azure-maps-render,2023-12-11T16:18:32.486215Z,1.0.0a20231211001,58.8,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
azure-maps-route,2023-12-11T16:18:32.486215Z,1.0.0a20231211001,33.3,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
azure-maps-search,2023-12-11T16:18:32.486215Z,1.0.0a20231211001,16.7,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
azure-messaging-webpubsubclient,2023-12-11T16:18:32.486215Z,1.0.0a20231211001,93.8,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
azure-messaging-webpubsubservice,2023-12-11T16:18:32.486215Z,1.1.0a20230124001,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
azure-mgmt-core,2023-12-11T16:18:32.486215Z,1.4.0a20231207001,90.5,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE
azure-mixedreality-authentication,2023-12-11T16:18:32.486215Z,1.0.0a20231211001,50,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
azure-mixedreality-remoterendering,2023-12-11T16:18:32.486215Z,1.0.0a20231211001,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
azure-monitor-ingestion,2023-12-11T16:18:32.486215Z,1.0.4a20231211001,33.3,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
azure-monitor-opentelemetry,2023-12-11T16:18:32.486215Z,1.1.2a20231211001,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
azure-monitor-opentelemetry-exporter,2023-12-11T16:18:32.486215Z,1.0.0a20231211001,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
azure-monitor-query,2023-12-11T16:18:32.486215Z,1.3.0a20231211001,95.8,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
azure-purview-administration,2023-12-11T16:18:32.486215Z,1.0.0a20231211001,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
azure-purview-catalog,2023-12-11T16:18:32.486215Z,1.0.0a20231211001,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
azure-purview-scanning,2023-12-11T16:18:32.486215Z,1.0.0a20231211001,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
azure-purview-sharing,2023-12-11T16:18:32.486215Z,1.0.0a20231211001,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
azure-purview-workflow,2023-12-11T16:18:32.486215Z,1.0.0a20231211001,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
azure-schemaregistry,2023-12-11T16:18:32.486215Z,1.3.0a20231211001,100,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
azure-schemaregistry-avroencoder,2023-12-11T16:18:32.486215Z,1.0.1a20231211001,100,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE
azure-search-documents,2023-12-11T16:18:32.486215Z,11.5.0a20231211001,84.1,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
azure-security-attestation,2023-12-11T16:18:32.486215Z,1.1.0a20231211001,60,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
azure-servicebus,2023-12-11T16:18:32.486215Z,7.11.5a20231211001,26.2,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
azure-storage-blob,2023-12-11T16:18:32.486215Z,12.20.0a20231207001,20,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
azure-storage-blob-changefeed,2023-12-11T16:18:32.486215Z,12.0.0a20231207001,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
azure-storage-file-datalake,2023-12-11T16:18:32.486215Z,12.15.0a20231207001,12.5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
azure-storage-file-share,2023-12-11T16:18:32.486215Z,12.16.0a20231207001,13.2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
azure-storage-queue,2023-12-11T16:18:32.486215Z,12.10.0a20231207001,33.3,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE
azure-synapse-accesscontrol,2023-12-11T16:18:32.486215Z,0.8.0a20231207001,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
azure-synapse-artifacts,2023-12-11T16:18:32.486215Z,0.18.1a20231207001,87.5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
azure-synapse-managedprivateendpoints,2023-12-11T16:18:32.486215Z,0.5.0a20231207001,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
azure-synapse-monitoring,2023-12-11T16:18:32.486215Z,0.3.0a20231207001,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
azure-synapse-spark,2023-12-11T16:18:32.486215Z,0.8.0a20231207001,28.1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
azure-agrifood-farming,2023-12-15T16:18:32.486215Z,1.0.0a20231214001,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
azure-ai-anomalydetector,2023-12-15T16:18:32.486215Z,3.0.0a20231214001,25,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
azure-ai-contentsafety,2023-12-15T16:18:32.486215Z,1.0.0a20231214001,100,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
azure-ai-documentintelligence,2023-12-15T16:18:32.486215Z,1.0.0a20231215001,94.6,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
azure-ai-formrecognizer,2023-12-15T16:18:32.486215Z,3.3.3a20231214001,35.5,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE
azure-ai-generative,2023-12-15T16:18:32.486215Z,1.0.0a20231110011,28.6,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
azure-ai-language-conversations,2023-12-15T16:18:32.486215Z,1.1.1a20231215001,100,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
azure-ai-language-questionanswering,2023-12-15T16:18:32.486215Z,1.1.1a20231215001,100,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
azure-ai-metricsadvisor,2023-12-15T16:18:32.486215Z,1.1.0a20231215001,28,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
azure-ai-ml,2023-12-15T16:18:32.486215Z,1.12.0a20231215002,33.6,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
azure-ai-personalizer,2023-12-15T16:18:32.486215Z,1.0.0a20231215001,25,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
azure-ai-resources,2023-12-15T16:18:32.486215Z,1.0.0a20231110011,59,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
azure-ai-textanalytics,2023-12-15T16:18:32.486215Z,5.3.1a20231214001,89.2,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE
azure-ai-translation-document,2023-12-15T16:18:32.486215Z,1.0.1a20231215001,78.6,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE
azure-ai-translation-text,2023-12-15T16:18:32.486215Z,1.0.0a20231215001,90,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
azure-appconfiguration,2023-12-15T16:18:32.486215Z,1.5.1a20231214001,73.7,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
azure-appconfiguration-provider,2023-12-15T16:18:32.486215Z,1.1.0a20231214001,28.6,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
azure-batch,2023-12-15T16:18:32.486215Z,14.0.0a20231214001,16.2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
azure-communication-callautomation,2023-12-15T16:18:32.486215Z,1.2.0a20231215001,57.1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
azure-communication-chat,2023-12-15T16:18:32.486215Z,1.2.1a20231215001,35.7,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
azure-communication-email,2023-12-15T16:18:32.486215Z,1.0.1a20231215001,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
azure-communication-identity,2023-12-15T16:18:32.486215Z,1.4.1a20231215001,64.3,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
